transaction_id,user_id,mechanic_id,service_type,time_of_request,time_taken,cost,user_feedback
txn_4263,user_1676,mech_237,Tire Replacement,2025-03-20 17:06:54,137,4083.88,5.0
txn_4264,user_2672,mech_319,Wheel Alignment,2024-03-23 17:06:54,40,3288.17,3.4
txn_4265,user_1539,mech_394,Wheel Alignment,2024-06-20 17:06:54,45,3829.97,4.8
txn_4266,user_908,mech_421,Suspension Fix,2024-05-19 17:06:54,151,2227.78,4.9
txn_4267,user_725,mech_210,Wheel Alignment,2024-11-19 17:06:54,67,3006.41,3.7
txn_4268,user_473,mech_238,Tire Replacement,2024-04-03 17:06:54,56,1463.05,4.7
txn_4269,user_259,mech_140,Transmission Repair,2024-06-05 17:06:54,35,2853.23,4.8
txn_4270,user_1137,mech_153,Oil Change,2024-06-02 17:06:54,146,2188.13,4.8
txn_4271,user_992,mech_300,Transmission Repair,2024-08-26 17:06:54,140,886.87,3.2
txn_4272,user_2108,mech_395,Battery Change,2024-08-08 17:06:54,39,767.96,3.1
txn_4273,user_2863,mech_42,General Service,2024-06-12 17:06:54,90,1703.73,4.5
txn_4274,user_74,mech_132,Engine Repair,2025-01-27 17:06:54,75,2024.93,3.9
txn_4275,user_2848,mech_425,Suspension Fix,2024-04-11 17:06:54,32,2565.53,4.6
txn_4276,user_1106,mech_28,Brake Repair,2024-11-09 17:06:54,33,2679.52,3.0
txn_4277,user_601,mech_183,Transmission Repair,2024-10-12 17:06:54,149,2220.74,3.1
txn_4278,user_340,mech_405,General Service,2024-05-04 17:06:54,62,2964.39,4.4
txn_4279,user_216,mech_286,AC Service,2024-08-21 17:06:54,59,3780.98,3.3
txn_4280,user_1678,mech_427,AC Service,2024-10-30 17:06:54,95,3707.02,3.8
txn_4281,user_42,mech_447,Suspension Fix,2024-05-01 17:06:54,160,3183.91,4.7
txn_4282,user_1940,mech_232,Battery Change,2024-09-25 17:06:54,94,3253.54,4.0
txn_4283,user_1465,mech_264,Engine Repair,2024-04-06 17:06:54,81,3621.0,3.6
txn_4284,user_2115,mech_379,Engine Repair,2025-03-10 17:06:54,104,4580.79,4.7
txn_4285,user_211,mech_131,Brake Repair,2024-06-06 17:06:54,44,1443.54,4.4
txn_4286,user_1420,mech_268,Suspension Fix,2024-11-28 17:06:54,169,2888.5,3.2
txn_4287,user_169,mech_366,Wheel Alignment,2024-12-16 17:06:54,54,2640.58,4.7
txn_4288,user_876,mech_490,Wheel Alignment,2024-08-30 17:06:54,119,4758.65,3.4
txn_4289,user_655,mech_474,Oil Change,2025-01-26 17:06:54,74,4782.23,4.8
txn_4290,user_833,mech_222,Oil Change,2025-01-16 17:06:54,139,2502.37,4.8
txn_4291,user_1019,mech_287,AC Service,2025-02-15 17:06:54,87,1946.39,3.8
txn_4292,user_135,mech_486,Brake Repair,2025-02-12 17:06:54,81,2344.2,4.2
txn_4293,user_1418,mech_301,Brake Repair,2024-05-22 17:06:54,138,1541.12,3.2
txn_4294,user_1390,mech_295,Tire Replacement,2025-03-13 17:06:54,80,1900.55,3.6
txn_4295,user_2910,mech_10,Brake Repair,2024-11-15 17:06:54,60,2990.09,4.9
txn_4296,user_1548,mech_166,Brake Repair,2024-08-24 17:06:54,72,1587.19,3.8
txn_4297,user_2143,mech_414,Engine Repair,2024-05-30 17:06:54,173,2533.69,3.1
txn_4298,user_2905,mech_234,Engine Repair,2024-05-26 17:06:54,123,2981.75,3.9
txn_4299,user_55,mech_351,Wheel Alignment,2024-05-12 17:06:54,95,1248.26,4.7
txn_4300,user_1042,mech_77,Engine Repair,2024-07-27 17:06:54,156,1057.03,3.8
txn_4301,user_2493,mech_495,Brake Repair,2024-04-17 17:06:54,60,1426.29,4.5
txn_4302,user_933,mech_460,AC Service,2025-02-19 17:06:54,104,3727.5,4.1
txn_4303,user_1702,mech_251,Engine Repair,2024-07-01 17:06:54,132,4770.22,4.2
txn_4304,user_1647,mech_172,Engine Repair,2025-01-18 17:06:54,61,1431.44,4.3
txn_4305,user_2474,mech_463,General Service,2024-09-29 17:06:54,87,1350.25,4.5
txn_4306,user_339,mech_235,Engine Repair,2025-02-13 17:06:54,109,600.72,3.7
txn_4307,user_2701,mech_483,General Service,2024-11-19 17:06:54,34,3420.99,4.9
txn_4308,user_874,mech_169,Brake Repair,2024-07-16 17:06:54,62,4853.96,3.6
txn_4309,user_1299,mech_376,Tire Replacement,2024-09-17 17:06:54,39,4167.0,4.0
txn_4310,user_2805,mech_240,General Service,2024-04-06 17:06:54,77,1755.23,4.6
txn_4311,user_1733,mech_165,Brake Repair,2024-11-03 17:06:54,149,4843.59,3.3
txn_4312,user_2416,mech_410,Brake Repair,2025-01-17 17:06:54,130,3738.45,4.4
txn_4313,user_966,mech_8,Wheel Alignment,2024-07-08 17:06:54,110,655.34,4.8
txn_4314,user_2890,mech_100,Oil Change,2024-10-21 17:06:54,161,1937.89,4.1
txn_4315,user_110,mech_456,AC Service,2024-05-07 17:06:54,77,2629.79,4.6
txn_4316,user_976,mech_321,Brake Repair,2024-09-13 17:06:54,155,1071.93,4.2
txn_4317,user_2976,mech_22,Battery Change,2024-06-17 17:06:54,56,1560.64,4.4
txn_4318,user_1763,mech_287,Brake Repair,2024-10-16 17:06:54,170,2543.74,4.4
txn_4319,user_2598,mech_357,Suspension Fix,2024-09-08 17:06:54,144,1364.46,3.1
txn_4320,user_2960,mech_474,Tire Replacement,2024-05-21 17:06:54,154,3669.45,3.7
txn_4321,user_2168,mech_180,Brake Repair,2024-12-11 17:06:54,128,3112.33,4.3
txn_4322,user_391,mech_52,General Service,2024-11-13 17:06:54,133,4190.36,4.9
txn_4323,user_1503,mech_256,Battery Change,2024-11-30 17:06:54,58,4365.98,3.5
txn_4324,user_1141,mech_466,General Service,2024-09-15 17:06:54,116,2196.53,4.9
txn_4325,user_634,mech_34,Wheel Alignment,2024-10-29 17:06:54,91,3667.33,4.6
txn_4326,user_2972,mech_288,Brake Repair,2025-03-03 17:06:54,81,719.25,4.5
txn_4327,user_2071,mech_313,Oil Change,2024-06-09 17:06:54,94,2063.38,4.0
txn_4328,user_1763,mech_300,Suspension Fix,2024-10-27 17:06:54,46,1991.93,4.2
txn_4329,user_1610,mech_42,Wheel Alignment,2024-08-20 17:06:54,124,4769.79,4.0
txn_4330,user_1268,mech_121,Brake Repair,2024-06-26 17:06:54,67,4628.1,3.3
txn_4331,user_1708,mech_127,Suspension Fix,2024-08-22 17:06:54,158,3771.67,3.2
txn_4332,user_2641,mech_473,Transmission Repair,2025-03-18 17:06:54,130,668.66,3.3
txn_4333,user_2131,mech_347,Battery Change,2025-02-19 17:06:54,140,1953.03,4.2
txn_4334,user_953,mech_64,AC Service,2024-08-10 17:06:54,118,3894.64,4.0
txn_4335,user_252,mech_244,General Service,2024-06-14 17:06:54,75,1166.14,4.8
txn_4336,user_228,mech_76,Suspension Fix,2025-03-07 17:06:54,178,2968.01,4.7
txn_4337,user_742,mech_6,Engine Repair,2024-11-25 17:06:54,131,587.68,5.0
txn_4338,user_1181,mech_56,Brake Repair,2024-05-13 17:06:54,158,3918.95,3.2
txn_4339,user_1253,mech_272,Oil Change,2024-11-29 17:06:54,166,1727.54,4.4
txn_4340,user_1712,mech_468,Tire Replacement,2024-06-20 17:06:54,110,1815.6,3.4
txn_4341,user_2422,mech_450,Wheel Alignment,2024-08-24 17:06:54,59,1889.06,3.7
txn_4342,user_636,mech_173,Wheel Alignment,2024-05-13 17:06:54,48,1948.51,3.2
txn_4343,user_1722,mech_72,Wheel Alignment,2024-12-20 17:06:54,33,4606.51,3.6
txn_4344,user_1058,mech_48,Suspension Fix,2024-08-16 17:06:54,66,2525.65,4.9
txn_4345,user_1808,mech_290,Brake Repair,2024-09-18 17:06:54,120,3802.57,4.2
txn_4346,user_2189,mech_186,Transmission Repair,2024-03-29 17:06:54,105,2225.2,4.0
txn_4347,user_1708,mech_58,Suspension Fix,2025-01-05 17:06:54,103,2982.5,3.3
txn_4348,user_2706,mech_99,Suspension Fix,2025-02-26 17:06:54,54,4680.7,4.4
txn_4349,user_2613,mech_424,Battery Change,2025-02-24 17:06:54,72,2853.0,5.0
txn_4350,user_688,mech_293,General Service,2025-02-23 17:06:54,78,4559.36,3.7
txn_4351,user_1586,mech_208,Oil Change,2024-05-19 17:06:54,143,3281.55,3.3
txn_4352,user_1275,mech_185,Engine Repair,2024-10-07 17:06:54,154,2981.01,3.4
txn_4353,user_950,mech_107,Oil Change,2025-01-12 17:06:54,61,1435.18,3.0
txn_4354,user_1020,mech_356,Suspension Fix,2024-12-03 17:06:54,135,831.79,3.0
txn_4355,user_723,mech_495,General Service,2024-07-23 17:06:54,70,694.44,3.2
txn_4356,user_1509,mech_227,Brake Repair,2025-01-04 17:06:54,123,1287.18,4.5
txn_4357,user_1575,mech_353,Wheel Alignment,2024-05-20 17:06:54,78,3147.4,4.0
txn_4358,user_2379,mech_331,AC Service,2024-08-12 17:06:54,75,842.42,4.2
txn_4359,user_1870,mech_143,General Service,2024-04-18 17:06:54,117,2270.91,4.9
txn_4360,user_2173,mech_89,Transmission Repair,2024-04-07 17:06:54,113,3471.11,4.0
txn_4361,user_1519,mech_263,Engine Repair,2025-01-01 17:06:54,99,4696.81,3.1
txn_4362,user_1649,mech_478,Battery Change,2024-04-19 17:06:54,125,2874.4,3.3
txn_4363,user_2942,mech_314,Brake Repair,2025-02-14 17:06:54,70,4375.54,4.9
txn_4364,user_2190,mech_206,General Service,2024-10-02 17:06:54,129,2676.28,3.7
txn_4365,user_1054,mech_70,Battery Change,2024-07-21 17:06:54,91,735.51,3.3
txn_4366,user_1305,mech_309,Brake Repair,2024-10-09 17:06:54,52,4682.63,3.7
txn_4367,user_2790,mech_489,Brake Repair,2024-07-30 17:06:54,163,3877.39,3.1
txn_4368,user_22,mech_146,AC Service,2024-11-29 17:06:54,150,676.32,3.6
txn_4369,user_1345,mech_70,Suspension Fix,2024-09-01 17:06:54,144,3531.83,4.3
txn_4370,user_2279,mech_221,Tire Replacement,2024-08-02 17:06:54,158,3040.32,3.4
txn_4371,user_632,mech_146,Brake Repair,2024-10-29 17:06:54,54,1134.08,4.8
txn_4372,user_216,mech_365,Engine Repair,2025-01-13 17:06:54,56,4074.14,4.9
txn_4373,user_2175,mech_414,Wheel Alignment,2025-01-27 17:06:54,101,1899.56,4.6
txn_4374,user_2109,mech_186,Brake Repair,2024-06-15 17:06:54,61,1867.58,3.9
txn_4375,user_2841,mech_164,Brake Repair,2025-02-18 17:06:54,134,1115.48,3.0
txn_4376,user_1887,mech_84,Wheel Alignment,2024-08-13 17:06:54,53,4684.21,3.7
txn_4377,user_1918,mech_463,Tire Replacement,2024-12-10 17:06:54,41,2178.28,4.1
txn_4378,user_0,mech_119,AC Service,2024-12-13 17:06:54,141,4887.71,4.4
txn_4379,user_2279,mech_27,Battery Change,2024-12-04 17:06:54,175,1331.83,4.1
txn_4380,user_119,mech_140,AC Service,2024-08-26 17:06:54,83,4104.93,3.4
txn_4381,user_1630,mech_267,Engine Repair,2024-09-15 17:06:54,104,3582.87,3.6
txn_4382,user_1114,mech_439,Wheel Alignment,2024-12-23 17:06:54,146,2007.12,3.4
txn_4383,user_1456,mech_109,Wheel Alignment,2024-04-22 17:06:54,41,2000.54,3.7
txn_4384,user_236,mech_280,Engine Repair,2024-10-11 17:06:54,95,944.61,4.5
txn_4385,user_147,mech_458,Oil Change,2024-08-08 17:06:54,124,2622.44,3.4
txn_4386,user_2459,mech_237,Brake Repair,2024-04-04 17:06:54,170,4239.75,3.8
txn_4387,user_1610,mech_285,Wheel Alignment,2024-03-24 17:06:54,54,4465.37,3.4
txn_4388,user_1081,mech_401,Transmission Repair,2024-10-13 17:06:54,58,862.56,3.6
txn_4389,user_967,mech_229,Suspension Fix,2024-10-10 17:06:54,154,1221.81,4.6
txn_4390,user_2381,mech_211,General Service,2024-04-05 17:06:54,172,2092.8,4.9
txn_4391,user_1994,mech_14,AC Service,2024-04-15 17:06:54,112,1307.61,4.6
txn_4392,user_2560,mech_454,Suspension Fix,2024-12-03 17:06:54,100,1280.22,4.0
txn_4393,user_2638,mech_65,Oil Change,2025-01-24 17:06:54,73,4393.26,3.3
txn_4394,user_1518,mech_98,General Service,2024-05-31 17:06:54,85,3571.02,3.5
txn_4395,user_844,mech_465,Oil Change,2024-09-03 17:06:54,45,4749.15,3.5
txn_4396,user_140,mech_313,Wheel Alignment,2024-06-27 17:06:54,179,840.56,4.7
txn_4397,user_769,mech_488,AC Service,2024-10-12 17:06:54,134,1068.3,3.4
txn_4398,user_1505,mech_272,Suspension Fix,2024-04-04 17:06:54,114,4700.94,4.7
txn_4399,user_1676,mech_354,AC Service,2024-07-25 17:06:54,67,2616.22,4.0
txn_4400,user_773,mech_465,Tire Replacement,2024-05-30 17:06:54,104,1445.93,3.8
txn_4401,user_2873,mech_442,Transmission Repair,2025-02-15 17:06:54,37,2919.59,4.9
txn_4402,user_945,mech_310,Transmission Repair,2024-08-24 17:06:54,98,1401.85,3.6
txn_4403,user_2067,mech_448,Oil Change,2024-04-19 17:06:54,48,1286.12,4.1
txn_4404,user_81,mech_126,Brake Repair,2024-07-08 17:06:54,64,3830.45,4.6
txn_4405,user_1993,mech_345,Suspension Fix,2024-08-13 17:06:54,55,4369.52,4.9
txn_4406,user_2738,mech_320,General Service,2024-09-12 17:06:54,59,4739.42,4.9
txn_4407,user_1910,mech_65,Engine Repair,2024-11-30 17:06:54,50,1917.61,3.3
txn_4408,user_1575,mech_200,Brake Repair,2025-01-23 17:06:54,35,589.63,4.5
txn_4409,user_2222,mech_69,Battery Change,2024-12-25 17:06:54,49,2497.18,3.4
txn_4410,user_2532,mech_338,Tire Replacement,2024-11-02 17:06:54,141,1644.85,3.3
txn_4411,user_816,mech_353,Battery Change,2024-09-20 17:06:54,108,3288.63,4.3
txn_4412,user_1383,mech_17,Brake Repair,2024-07-02 17:06:54,69,1456.44,4.7
txn_4413,user_1960,mech_276,Transmission Repair,2024-06-18 17:06:54,63,3480.25,3.5
txn_4414,user_1291,mech_450,Battery Change,2024-05-07 17:06:54,59,2319.94,4.3
txn_4415,user_2440,mech_191,Transmission Repair,2024-10-31 17:06:54,63,3427.24,3.4
txn_4416,user_373,mech_361,Suspension Fix,2025-01-22 17:06:54,45,1110.53,4.5
txn_4417,user_326,mech_406,Engine Repair,2024-10-27 17:06:54,143,4081.3,4.2
txn_4418,user_801,mech_138,Brake Repair,2024-07-26 17:06:54,81,4837.75,3.7
txn_4419,user_1366,mech_234,Engine Repair,2024-07-07 17:06:54,162,3418.82,3.0
txn_4420,user_2064,mech_146,Suspension Fix,2024-07-30 17:06:54,62,3320.69,3.3
txn_4421,user_1849,mech_210,Suspension Fix,2025-01-28 17:06:54,143,969.67,3.9
txn_4422,user_2055,mech_406,General Service,2024-05-22 17:06:54,174,4697.46,3.9
txn_4423,user_2698,mech_428,Suspension Fix,2024-06-23 17:06:54,67,2780.02,4.1
txn_4424,user_824,mech_161,AC Service,2024-08-24 17:06:54,63,523.29,3.7
txn_4425,user_637,mech_339,Brake Repair,2025-03-11 17:06:54,65,4382.89,4.7
txn_4426,user_436,mech_292,Wheel Alignment,2024-05-17 17:06:54,44,1477.73,4.5
txn_4427,user_2102,mech_139,Transmission Repair,2024-09-04 17:06:54,90,2885.5,4.0
txn_4428,user_314,mech_75,Suspension Fix,2024-08-08 17:06:54,68,4864.09,3.6
txn_4429,user_675,mech_450,Oil Change,2024-06-10 17:06:54,172,3992.27,3.5
txn_4430,user_1464,mech_465,Oil Change,2025-02-02 17:06:54,128,1581.99,3.2
txn_4431,user_1321,mech_287,Transmission Repair,2025-01-30 17:06:54,121,3689.31,4.8
txn_4432,user_38,mech_183,Brake Repair,2024-12-27 17:06:54,175,531.67,4.1
txn_4433,user_2620,mech_371,Wheel Alignment,2024-04-02 17:06:54,86,2100.84,4.2
txn_4434,user_2053,mech_403,Engine Repair,2024-06-23 17:06:54,64,647.75,4.0
txn_4435,user_1676,mech_173,Oil Change,2024-06-01 17:06:54,149,3220.74,4.8
txn_4436,user_2975,mech_58,Battery Change,2024-09-13 17:06:54,127,1655.21,3.6
txn_4437,user_2429,mech_486,Transmission Repair,2025-02-26 17:06:54,31,4856.28,3.3
txn_4438,user_589,mech_430,Engine Repair,2024-11-09 17:06:54,44,4325.98,3.9
txn_4439,user_407,mech_126,Tire Replacement,2024-07-08 17:06:54,177,2271.75,3.6
txn_4440,user_2021,mech_99,Suspension Fix,2025-02-19 17:06:54,145,2586.14,4.5
txn_4441,user_2657,mech_195,AC Service,2024-11-20 17:06:54,176,4253.96,3.3
txn_4442,user_2341,mech_243,Battery Change,2024-12-26 17:06:54,116,2903.2,4.0
txn_4443,user_2735,mech_446,Engine Repair,2024-05-31 17:06:54,52,3593.15,3.4
txn_4444,user_2420,mech_91,Engine Repair,2024-07-21 17:06:54,93,1640.26,4.9
txn_4445,user_2557,mech_62,Tire Replacement,2024-12-27 17:06:54,48,4705.28,4.9
txn_4446,user_797,mech_372,AC Service,2024-04-23 17:06:54,72,2572.42,3.4
txn_4447,user_1349,mech_285,AC Service,2024-10-17 17:06:54,68,1782.31,4.7
txn_4448,user_2334,mech_327,Transmission Repair,2025-01-09 17:06:54,116,4332.86,5.0
txn_4449,user_2975,mech_267,Tire Replacement,2024-09-10 17:06:54,47,3531.3,4.7
txn_4450,user_2294,mech_156,Tire Replacement,2025-01-24 17:06:54,177,4248.48,3.9
txn_4451,user_1273,mech_124,General Service,2025-01-25 17:06:54,31,4924.08,3.9
txn_4452,user_847,mech_457,Transmission Repair,2024-05-23 17:06:54,80,2194.0,4.9
txn_4453,user_2099,mech_378,Tire Replacement,2025-02-06 17:06:54,57,579.47,5.0
txn_4454,user_1280,mech_160,Suspension Fix,2024-04-04 17:06:54,42,4585.08,3.9
txn_4455,user_103,mech_29,Engine Repair,2024-11-12 17:06:54,90,2313.67,4.6
txn_4456,user_1764,mech_369,AC Service,2025-01-08 17:06:54,75,3997.33,3.3
txn_4457,user_2728,mech_349,AC Service,2024-10-01 17:06:54,147,554.73,4.9
txn_4458,user_854,mech_237,Transmission Repair,2025-02-20 17:06:54,60,663.46,4.0
txn_4459,user_896,mech_265,General Service,2024-04-29 17:06:54,58,1711.8,3.4
txn_4460,user_2367,mech_84,Brake Repair,2024-06-03 17:06:54,46,4864.41,4.5
txn_4461,user_1416,mech_497,Transmission Repair,2025-03-10 17:06:54,56,2245.71,4.9
txn_4462,user_1616,mech_201,Battery Change,2024-11-28 17:06:54,36,1349.17,4.1
txn_4463,user_122,mech_11,Wheel Alignment,2024-05-19 17:06:54,125,3307.58,4.3
txn_4464,user_2110,mech_295,General Service,2024-07-28 17:06:54,110,826.36,3.4
txn_4465,user_2524,mech_475,General Service,2024-09-03 17:06:54,97,4518.88,3.5
txn_4466,user_1205,mech_107,Engine Repair,2024-12-06 17:06:54,51,2880.01,4.4
txn_4467,user_1349,mech_32,Engine Repair,2024-05-10 17:06:54,112,2280.93,4.6
txn_4468,user_1705,mech_223,Suspension Fix,2024-08-05 17:06:54,138,3535.19,3.8
txn_4469,user_123,mech_165,Tire Replacement,2024-12-27 17:06:54,30,2336.16,4.7
txn_4470,user_686,mech_362,Transmission Repair,2024-09-28 17:06:54,92,1421.07,3.8
txn_4471,user_2702,mech_115,Battery Change,2024-12-27 17:06:54,77,4322.99,4.7
txn_4472,user_2830,mech_98,Brake Repair,2024-11-20 17:06:54,168,3082.03,4.6
txn_4473,user_1687,mech_17,Engine Repair,2024-05-07 17:06:54,144,2418.2,4.2
txn_4474,user_1172,mech_75,Wheel Alignment,2024-09-02 17:06:54,167,3733.11,3.5
txn_4475,user_2398,mech_380,Transmission Repair,2024-10-30 17:06:54,180,1994.12,4.3
txn_4476,user_2131,mech_178,AC Service,2024-09-23 17:06:54,116,3453.08,3.2
txn_4477,user_856,mech_193,Brake Repair,2024-09-12 17:06:54,75,2299.19,3.3
txn_4478,user_999,mech_403,Wheel Alignment,2024-03-23 17:06:54,86,680.94,3.4
txn_4479,user_2501,mech_301,Tire Replacement,2024-08-22 17:06:54,175,1333.18,4.7
txn_4480,user_1549,mech_141,Tire Replacement,2025-02-20 17:06:54,164,1142.54,3.9
txn_4481,user_1947,mech_79,Brake Repair,2024-05-14 17:06:54,45,3492.78,3.3
txn_4482,user_328,mech_33,Brake Repair,2024-07-03 17:06:54,40,3664.33,4.1
txn_4483,user_1876,mech_357,General Service,2024-09-13 17:06:54,158,1183.5,3.0
txn_4484,user_2982,mech_69,Battery Change,2024-08-07 17:06:54,65,3701.09,3.2
txn_4485,user_300,mech_307,Oil Change,2025-03-09 17:06:54,151,4636.85,3.0
txn_4486,user_2423,mech_360,General Service,2024-11-07 17:06:54,163,3844.83,3.9
txn_4487,user_2748,mech_76,Engine Repair,2024-12-17 17:06:54,82,4553.61,4.8
txn_4488,user_181,mech_272,Wheel Alignment,2024-10-30 17:06:54,110,3920.91,4.6
txn_4489,user_1214,mech_271,Wheel Alignment,2024-06-07 17:06:54,44,4532.57,4.7
txn_4490,user_1328,mech_46,Tire Replacement,2025-01-06 17:06:54,46,1699.66,4.6
txn_4491,user_113,mech_257,Transmission Repair,2024-12-04 17:06:54,180,3082.44,4.6
txn_4492,user_2625,mech_324,Oil Change,2024-07-07 17:06:54,49,4917.76,3.3
txn_4493,user_1259,mech_479,Transmission Repair,2025-01-07 17:06:54,38,4596.71,3.3
txn_4494,user_795,mech_426,Tire Replacement,2025-02-10 17:06:54,101,1605.64,4.4
txn_4495,user_516,mech_350,AC Service,2024-07-23 17:06:54,91,4569.86,4.3
txn_4496,user_1978,mech_415,Transmission Repair,2024-12-24 17:06:54,64,3247.99,4.4
txn_4497,user_1128,mech_367,General Service,2025-01-06 17:06:54,139,577.18,4.6
txn_4498,user_1091,mech_13,Tire Replacement,2024-07-23 17:06:54,55,724.93,4.8
txn_4499,user_854,mech_458,Brake Repair,2024-06-23 17:06:54,122,4770.86,4.7
txn_4500,user_95,mech_281,AC Service,2024-08-12 17:06:54,81,3847.76,3.7
txn_4501,user_945,mech_298,Tire Replacement,2025-03-23 17:06:54,134,2503.32,3.1
txn_4502,user_2365,mech_117,AC Service,2024-10-21 17:06:54,71,1817.29,4.6
txn_4503,user_215,mech_376,AC Service,2024-11-14 17:06:54,140,1414.23,3.4
txn_4504,user_1663,mech_315,Oil Change,2024-08-18 17:06:54,180,2056.99,4.9
txn_4505,user_1912,mech_330,General Service,2025-02-15 17:06:54,179,1458.3,3.0
txn_4506,user_1192,mech_17,Transmission Repair,2024-05-25 17:06:54,111,1923.3,3.9
txn_4507,user_1800,mech_88,Tire Replacement,2025-01-14 17:06:54,144,3457.22,4.6
txn_4508,user_2361,mech_280,Brake Repair,2024-12-06 17:06:54,64,3147.56,4.5
txn_4509,user_1047,mech_158,Brake Repair,2024-03-27 17:06:54,94,3920.67,3.2
txn_4510,user_1697,mech_338,Battery Change,2024-04-03 17:06:54,167,4129.46,3.5
txn_4511,user_2302,mech_229,Tire Replacement,2024-08-05 17:06:54,31,1612.48,3.1
txn_4512,user_2995,mech_416,Suspension Fix,2024-10-25 17:06:54,158,2171.31,4.9
txn_4513,user_1081,mech_96,Engine Repair,2025-02-16 17:06:54,163,1820.32,4.8
txn_4514,user_2767,mech_236,General Service,2024-11-09 17:06:54,47,3639.61,3.5
txn_4515,user_308,mech_311,Oil Change,2024-10-14 17:06:54,167,3949.92,3.7
txn_4516,user_428,mech_420,Oil Change,2024-05-07 17:06:54,134,3871.5,3.7
txn_4517,user_1653,mech_115,Suspension Fix,2024-04-09 17:06:54,154,665.83,3.7
txn_4518,user_1875,mech_409,AC Service,2024-06-30 17:06:54,89,3874.34,3.6
txn_4519,user_2864,mech_455,Battery Change,2024-10-03 17:06:54,152,1821.03,4.9
txn_4520,user_1573,mech_90,Battery Change,2024-12-14 17:06:54,82,2359.42,3.7
txn_4521,user_1290,mech_279,Suspension Fix,2025-03-01 17:06:54,53,4685.36,3.7
txn_4522,user_2851,mech_55,Battery Change,2024-12-16 17:06:54,33,3412.97,3.6
txn_4523,user_565,mech_157,Oil Change,2024-09-09 17:06:54,99,4079.52,3.0
txn_4524,user_1996,mech_3,Wheel Alignment,2024-07-31 17:06:54,115,4561.59,4.0
txn_4525,user_2155,mech_412,Tire Replacement,2024-08-15 17:06:54,44,2764.39,3.5
txn_4526,user_1451,mech_463,Tire Replacement,2025-03-20 17:06:54,98,3725.05,3.8
txn_4527,user_2296,mech_430,General Service,2024-06-10 17:06:54,81,2307.87,4.3
txn_4528,user_983,mech_152,Wheel Alignment,2024-12-10 17:06:54,111,2549.16,4.0
txn_4529,user_2363,mech_362,Wheel Alignment,2024-12-17 17:06:54,148,1054.89,4.8
txn_4530,user_391,mech_83,Battery Change,2024-07-23 17:06:54,147,2655.91,3.6
txn_4531,user_2489,mech_261,Wheel Alignment,2024-08-16 17:06:54,109,3612.1,4.1
txn_4532,user_2402,mech_459,Transmission Repair,2024-10-09 17:06:54,100,2947.65,4.4
txn_4533,user_2621,mech_117,Brake Repair,2024-08-25 17:06:54,40,3715.35,3.2
txn_4534,user_2423,mech_209,Transmission Repair,2024-08-11 17:06:54,70,3612.74,3.1
txn_4535,user_1725,mech_171,Engine Repair,2025-02-03 17:06:54,72,4512.4,4.6
txn_4536,user_192,mech_468,Oil Change,2024-11-02 17:06:54,134,2859.42,4.0
txn_4537,user_428,mech_181,Tire Replacement,2025-02-11 17:06:54,110,2614.1,3.0
txn_4538,user_2691,mech_27,Oil Change,2025-01-26 17:06:54,93,4634.93,3.0
txn_4539,user_70,mech_488,Suspension Fix,2024-09-02 17:06:54,143,1268.44,3.1
txn_4540,user_2174,mech_465,Transmission Repair,2024-03-25 17:06:54,56,3168.48,3.5
txn_4541,user_2252,mech_259,General Service,2025-01-29 17:06:54,112,2519.73,4.8
txn_4542,user_141,mech_180,AC Service,2024-08-04 17:06:54,34,2641.16,3.2
txn_4543,user_209,mech_210,General Service,2025-02-07 17:06:54,114,4071.38,3.3
txn_4544,user_1033,mech_18,General Service,2025-03-19 17:06:54,121,3603.31,3.8
txn_4545,user_618,mech_449,General Service,2024-06-16 17:06:54,93,2380.27,3.7
txn_4546,user_2986,mech_150,AC Service,2025-01-03 17:06:54,82,2053.98,3.0
txn_4547,user_2541,mech_248,Transmission Repair,2024-11-26 17:06:54,59,2566.01,3.4
txn_4548,user_2325,mech_472,Wheel Alignment,2024-05-02 17:06:54,96,912.42,4.6
txn_4549,user_2002,mech_175,Wheel Alignment,2024-05-12 17:06:54,50,4498.26,3.1
txn_4550,user_1390,mech_481,Engine Repair,2024-08-29 17:06:54,40,2697.64,3.1
txn_4551,user_6,mech_449,Battery Change,2024-08-12 17:06:54,102,3531.04,4.4
txn_4552,user_168,mech_463,Tire Replacement,2025-01-17 17:06:54,98,723.45,4.9
txn_4553,user_2322,mech_158,General Service,2024-10-29 17:06:54,61,4405.04,4.9
txn_4554,user_732,mech_330,Battery Change,2024-11-18 17:06:54,160,2046.42,3.1
txn_4555,user_231,mech_242,Suspension Fix,2024-06-06 17:06:54,44,4175.99,3.0
txn_4556,user_586,mech_446,Wheel Alignment,2024-07-30 17:06:54,52,1039.56,4.5
txn_4557,user_786,mech_95,Tire Replacement,2024-05-31 17:06:54,126,1543.49,3.2
txn_4558,user_846,mech_142,AC Service,2024-09-17 17:06:54,162,1231.31,4.5
txn_4559,user_2235,mech_64,Tire Replacement,2024-04-10 17:06:54,144,3355.15,3.4
txn_4560,user_2867,mech_100,Brake Repair,2024-09-20 17:06:54,142,4354.73,4.7
txn_4561,user_1096,mech_361,Brake Repair,2024-12-17 17:06:54,37,4370.99,3.5
txn_4562,user_1557,mech_447,Brake Repair,2024-05-31 17:06:54,150,1215.54,3.4
